0.000, Bid:,0,Ask:,0,
154.075, Bid:,10,58,1,140,1,214,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,327,1,338,1,359,1,390,1,
154.375, Bid:,10,52,1,58,1,140,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,327,1,338,1,359,1,390,1,
154.750, Bid:,10,52,1,58,1,140,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,327,1,338,1,359,1,
154.850, Bid:,10,52,1,58,1,250,1,261,1,275,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,327,1,338,1,359,1,
155.025, Bid:,10,52,1,58,1,250,1,261,1,275,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,324,1,338,1,359,1,
155.050, Bid:,10,52,1,58,1,250,1,261,1,275,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,324,1,338,1,408,1,
155.150, Bid:,10,52,1,58,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,324,1,338,1,408,1,
155.300, Bid:,10,36,1,58,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,324,1,338,1,408,1,
155.475, Bid:,10,36,1,58,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,324,1,332,1,408,1,
155.525, Bid:,10,36,1,58,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,324,1,332,1,473,1,
155.575, Bid:,10,36,1,58,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,324,1,381,1,473,1,
155.600, Bid:,10,36,1,88,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,324,1,381,1,473,1,
155.625, Bid:,10,36,1,88,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,323,1,324,1,473,1,
155.650, Bid:,10,36,1,88,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,323,1,324,1,482,1,
155.700, Bid:,10,36,1,89,1,210,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,323,1,324,1,482,1,
155.975, Bid:,10,36,1,89,1,210,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,323,1,324,1,400,1,
156.300, Bid:,10,36,1,51,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,323,1,324,1,400,1,
156.375, Bid:,10,36,1,51,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,323,1,400,1,494,1,
156.450, Bid:,10,36,1,51,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,375,1,400,1,494,1,
156.475, Bid:,10,36,1,65,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,375,1,400,1,494,1,
156.500, Bid:,10,36,1,65,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,316,1,400,1,448,1,494,1,
156.550, Bid:,10,36,1,65,1,89,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,400,1,442,1,448,1,494,1,
156.600, Bid:,10,36,1,65,1,87,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,400,1,442,1,448,1,494,1,
156.625, Bid:,10,36,1,65,1,87,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,392,1,400,1,448,1,494,1,
156.650, Bid:,10,36,1,65,1,87,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,392,1,448,1,489,1,494,1,
156.675, Bid:,10,36,1,87,1,145,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,392,1,448,1,489,1,494,1,
156.700, Bid:,10,87,1,145,1,176,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,392,1,448,1,489,1,494,1,
156.750, Bid:,10,87,1,145,1,176,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,392,1,489,1,494,1,
157.075, Bid:,10,109,1,145,1,176,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,392,1,489,1,494,1,
157.200, Bid:,10,109,1,176,1,197,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,392,1,489,1,494,1,
157.475, Bid:,10,161,1,176,1,197,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,392,1,489,1,494,1,
157.550, Bid:,10,176,1,190,1,197,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,392,1,489,1,494,1,
157.650, Bid:,10,145,1,176,1,190,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,392,1,489,1,494,1,
157.825, Bid:,10,145,1,176,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,392,1,489,1,494,1,
157.975, Bid:,9,176,1,250,1,261,1,267,1,287,1,299,1,300,1,306,2,309,1,Ask:,6,310,5,315,1,378,1,392,1,489,1,494,1,
158.350, Bid:,9,176,1,250,1,261,1,267,1,287,1,299,1,300,1,306,2,309,1,Ask:,6,310,5,315,1,378,1,392,1,410,1,489,1,
158.400, Bid:,9,176,1,250,1,261,1,267,1,287,1,299,1,300,1,306,2,309,1,Ask:,6,310,5,315,1,378,1,392,1,417,1,489,1,
158.425, Bid:,9,176,1,250,1,261,1,267,1,287,1,299,1,300,1,306,2,309,1,Ask:,6,310,5,315,1,378,1,392,1,417,1,499,1,
158.475, Bid:,9,176,1,250,1,261,1,267,1,287,1,299,1,300,1,306,2,309,1,Ask:,6,310,5,315,1,378,1,417,1,474,1,499,1,
158.525, Bid:,10,135,1,176,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,417,1,474,1,499,1,
158.550, Bid:,10,135,1,176,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,417,1,438,1,474,1,
158.625, Bid:,10,82,1,135,1,176,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,378,1,417,1,438,1,474,1,
158.925, Bid:,10,82,1,135,1,176,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,378,1,417,1,474,1,
158.975, Bid:,10,82,1,135,1,176,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,378,1,417,1,491,1,
159.050, Bid:,10,82,1,135,1,176,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,403,1,417,1,491,1,
159.075, Bid:,10,82,1,135,1,250,1,261,1,277,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,403,1,417,1,491,1,
159.250, Bid:,10,82,1,135,1,250,1,261,1,277,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,417,1,425,1,491,1,
159.350, Bid:,10,82,1,100,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,417,1,425,1,491,1,
159.775, Bid:,10,82,1,96,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,417,1,425,1,491,1,
159.800, Bid:,10,73,1,96,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,417,1,425,1,491,1,
159.850, Bid:,10,73,1,96,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,417,1,462,1,491,1,
160.100, Bid:,10,7,1,96,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,369,1,417,1,462,1,491,1,
160.150, Bid:,10,7,1,96,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,417,1,421,1,462,1,491,1,
160.350, Bid:,10,7,1,96,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,417,1,462,1,491,1,498,1,
160.400, Bid:,10,7,1,96,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,365,1,417,1,491,1,498,1,
160.700, Bid:,10,7,1,96,1,135,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,417,1,435,1,491,1,498,1,
160.750, Bid:,10,7,1,96,1,194,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,417,1,435,1,491,1,498,1,
161.075, Bid:,10,7,1,96,1,194,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,417,1,419,1,491,1,498,1,
161.100, Bid:,10,7,1,194,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,417,1,419,1,491,1,498,1,
161.175, Bid:,10,7,1,194,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,385,1,417,1,419,1,498,1,
161.350, Bid:,10,7,1,194,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,6,315,1,385,1,417,1,498,1,
161.400, Bid:,10,7,1,140,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,6,315,1,385,1,417,1,498,1,
161.600, Bid:,10,7,1,140,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,6,315,1,362,1,385,1,417,1,
161.725, Bid:,10,7,1,140,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,6,315,1,385,1,392,1,417,1,
161.850, Bid:,10,7,1,140,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,355,1,385,1,392,1,417,1,
161.925, Bid:,10,7,1,140,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,315,1,385,1,392,2,417,1,
161.950, Bid:,10,7,1,140,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,315,1,360,1,392,2,417,1,
162.175, Bid:,10,7,1,108,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,315,1,360,1,392,2,417,1,
162.525, Bid:,10,108,1,190,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,315,1,360,1,392,2,417,1,
162.750, Bid:,10,108,1,190,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,315,1,332,1,392,2,417,1,
162.850, Bid:,10,108,1,190,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,312,1,315,1,332,1,392,2,
163.100, Bid:,10,99,1,190,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,312,1,315,1,332,1,392,2,
163.175, Bid:,10,99,1,190,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,312,1,315,1,332,1,392,1,443,1,
163.575, Bid:,10,99,1,190,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,312,1,315,1,332,1,392,1,395,1,
163.975, Bid:,10,190,1,205,1,250,1,261,1,287,1,291,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,312,1,315,1,332,1,392,1,395,1,
164.025, Bid:,10,72,1,190,1,205,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,312,1,315,1,332,1,392,1,395,1,
164.600, Bid:,10,72,1,171,1,205,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,312,1,315,1,332,1,392,1,395,1,
164.900, Bid:,10,72,1,205,1,250,1,261,1,269,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,312,1,315,1,332,1,392,1,395,1,
165.125, Bid:,10,72,1,205,1,250,1,261,1,269,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,374,1,392,1,395,1,
165.300, Bid:,10,72,1,205,1,250,1,261,1,269,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,325,1,332,1,374,1,392,1,
166.125, Bid:,10,72,1,205,1,250,1,261,1,269,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,374,1,392,1,462,1,
166.175, Bid:,10,72,1,205,1,250,1,261,1,269,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,374,1,392,1,488,1,
166.250, Bid:,10,72,1,205,1,250,1,261,1,269,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,364,1,374,1,488,1,
166.275, Bid:,10,53,1,72,1,205,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,364,1,374,1,488,1,
166.400, Bid:,10,53,1,72,1,205,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,374,1,388,1,488,1,
166.475, Bid:,10,53,1,72,1,205,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,315,1,332,1,388,1,488,2,
166.550, Bid:,10,53,1,72,1,179,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,5,310,5,315,1,332,1,388,1,488,2,
166.575, Bid:,10,53,1,72,1,179,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,388,1,394,1,488,1,
166.725, Bid:,10,53,1,72,1,179,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,394,1,415,1,488,1,
166.750, Bid:,10,53,1,72,1,179,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,332,1,415,1,437,1,488,1,
166.825, Bid:,10,53,1,72,1,179,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,415,1,430,1,437,1,488,1,
166.950, Bid:,10,53,1,72,1,179,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,415,1,430,1,448,1,488,1,
166.975, Bid:,10,53,1,72,1,179,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,415,1,430,1,448,1,468,1,
167.800, Bid:,10,53,1,72,1,179,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,334,1,415,1,448,1,468,1,
167.975, Bid:,9,53,1,72,1,250,2,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,334,1,415,1,448,1,468,1,
168.125, Bid:,10,53,1,72,1,149,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,334,1,415,1,448,1,468,1,
168.225, Bid:,10,53,1,149,1,250,1,261,1,285,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,334,1,415,1,448,1,468,1,
168.450, Bid:,10,139,1,149,1,250,1,261,1,285,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,334,1,415,1,448,1,468,1,
168.525, Bid:,10,149,1,186,1,250,1,261,1,285,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,334,1,415,1,448,1,468,1,
168.725, Bid:,10,149,1,186,1,238,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,334,1,415,1,448,1,468,1,
168.825, Bid:,10,149,1,186,1,238,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,318,1,415,1,448,1,468,1,
169.100, Bid:,10,186,1,213,1,238,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,318,1,415,1,448,1,468,1,
169.125, Bid:,10,186,1,213,1,238,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,5,315,1,318,1,326,1,415,1,448,1,
169.175, Bid:,9,186,1,213,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,4,315,1,318,1,326,1,415,1,448,1,
169.350, Bid:,9,53,1,186,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,6,310,4,315,1,318,1,326,1,415,1,448,1,
169.725, Bid:,9,53,1,186,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,318,1,326,1,415,1,448,1,
169.750, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,318,1,326,1,415,1,448,1,
169.925, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,326,1,346,1,415,1,448,1,
170.000, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,326,1,346,1,386,1,415,1,
170.200, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,326,1,346,1,386,1,407,1,
170.325, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,326,1,346,1,407,1,487,1,
170.425, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,326,1,346,1,353,1,407,1,
170.500, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,346,1,353,1,407,1,481,1,
170.525, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,346,1,407,1,434,1,481,1,
170.550, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,333,1,346,1,407,1,434,1,
170.625, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,333,1,346,1,371,1,407,1,
170.650, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,346,1,351,1,371,1,407,1,
170.675, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,346,1,351,1,371,1,498,1,
170.725, Bid:,9,53,1,177,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,340,1,346,1,351,1,498,1,
170.875, Bid:,9,39,1,53,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,340,1,346,1,351,1,498,1,
170.950, Bid:,9,39,1,192,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,340,1,346,1,351,1,498,1,
171.175, Bid:,9,48,1,192,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,312,1,315,1,340,1,346,1,351,1,498,1,
171.375, Bid:,9,48,1,192,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,311,1,312,1,340,1,346,1,351,1,498,1,
171.450, Bid:,9,48,1,192,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,3,311,1,312,1,340,1,346,1,492,1,498,1,
171.475, Bid:,9,48,1,192,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,340,1,346,1,492,1,498,1,
171.525, Bid:,9,48,1,234,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,340,1,346,1,492,1,498,1,
171.550, Bid:,9,48,1,234,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,340,1,346,1,419,1,498,1,
172.000, Bid:,9,48,1,234,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,346,1,354,1,419,1,498,1,
172.075, Bid:,9,234,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,346,1,354,1,419,1,498,1,
172.125, Bid:,9,234,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,354,1,405,1,419,1,498,1,
172.300, Bid:,9,234,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,354,1,419,1,423,1,498,1,
172.325, Bid:,9,234,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,419,1,423,1,498,1,500,1,
172.425, Bid:,9,234,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,386,1,419,1,498,1,500,1,
172.500, Bid:,9,234,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,368,1,386,1,498,1,500,1,
172.625, Bid:,9,86,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,368,1,386,1,498,1,500,1,
172.875, Bid:,9,86,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,363,1,368,1,498,1,500,1,
173.050, Bid:,9,66,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,363,1,368,1,498,1,500,1,
173.475, Bid:,9,66,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,363,1,368,1,461,1,500,1,
173.975, Bid:,9,66,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,363,1,368,1,461,1,492,1,
174.200, Bid:,9,66,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,363,1,387,1,461,1,492,1,
174.350, Bid:,9,66,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,348,1,363,1,461,1,492,1,
174.400, Bid:,9,66,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,363,1,415,1,461,1,492,1,
174.425, Bid:,9,66,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,363,1,415,1,461,1,484,1,
174.450, Bid:,9,66,1,250,1,261,1,271,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,415,1,461,1,484,1,487,1,
174.600, Bid:,9,66,1,109,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,415,1,461,1,484,1,487,1,
174.625, Bid:,9,66,1,109,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,354,1,415,1,461,1,487,1,
174.700, Bid:,9,66,1,109,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,415,1,440,1,461,1,487,1,
174.850, Bid:,9,66,1,109,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,415,1,417,1,440,1,487,1,
175.000, Bid:,9,66,1,109,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,399,1,415,1,417,1,487,1,
175.250, Bid:,9,66,1,109,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,399,1,417,1,487,1,
175.425, Bid:,9,66,1,109,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,417,1,422,1,487,1,
175.525, Bid:,9,109,1,174,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,417,1,422,1,487,1,
175.625, Bid:,9,109,1,174,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,396,1,417,1,422,1,
175.825, Bid:,9,156,1,174,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,396,1,417,1,422,1,
175.950, Bid:,9,156,1,174,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,396,1,422,1,465,1,
176.025, Bid:,9,111,1,156,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,396,1,422,1,465,1,
176.125, Bid:,9,94,1,156,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,396,1,422,1,465,1,
176.325, Bid:,9,94,1,156,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,362,1,371,1,396,1,465,1,
176.525, Bid:,9,94,1,156,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,362,1,371,1,423,1,465,1,
176.900, Bid:,9,94,1,156,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,423,1,464,1,465,1,
176.950, Bid:,9,94,1,156,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,395,1,423,1,464,1,
177.250, Bid:,9,94,1,156,1,250,1,261,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,367,1,371,1,395,1,464,1,
177.425, Bid:,9,156,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,367,1,371,1,395,1,464,1,
177.500, Bid:,9,156,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,367,1,371,1,378,1,395,1,
177.600, Bid:,9,156,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,348,1,367,1,371,1,395,1,
177.925, Bid:,9,156,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,348,1,367,1,371,1,387,1,
178.225, Bid:,9,156,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,348,1,371,1,387,1,455,1,
178.275, Bid:,9,156,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,387,1,446,1,455,1,
178.325, Bid:,9,156,1,250,1,261,1,267,1,287,1,299,1,300,1,306,1,309,1,Ask:,7,310,2,311,1,312,2,371,1,387,1,445,1,455,1,
